user_id,train_count
431870,0
885013,0
1115451,3
734350,0
134328,0
626856,0
1046377,1
1887934,0
1582367,0
1855590,0
515799,0
1181037,0
1926720,0
227648,0
2428099,0
1432498,0
1419948,0
1506263,0
561131,0
1510647,0
440752,1
15749,3
1491468,0
1571637,0
870976,2
776930,0
366103,1
1510468,0
934440,0
805082,1
1020537,1
251163,1
258836,0
1100325,0
299161,0
577593,0
715608,0
1811789,0
232083,1
2021524,2
1148460,1
157349,1
1857003,3
1201270,1
521240,0
1267484,0
1381478,0
476018,1
1289393,0
962164,2
1392356,0
149588,0
1135505,0
2388763,0
1162054,0
2510504,0
1057247,2
974062,0
541873,0
1015781,0
1481169,0
1925966,0
1493185,0
1771748,1
647304,0
19533,0
2215332,0
190323,1
142436,0
725867,0
958624,0
2044497,0
196113,4
640295,0
183052,0
1947846,0
1967445,0
567259,0
502491,0
2554764,1
1044247,0
575035,1
121420,0
1751648,0
731125,1
2245051,0
85063,0
1482187,1
1529171,0
959505,0
1578868,0
1106241,4
2362208,0
1941672,0
1757443,1
2496944,0
886324,2
2063853,0
382266,2
2631788,0
1125159,0
1377928,0
2198757,0
2466380,0
2092326,0
781999,0
1064066,0
1317914,0
79367,1
922572,2
2031199,0
1964488,0
1269270,0
2372711,2
89487,0
2582588,0
1971047,0
1721761,1
553115,2
2309963,0
2257370,1
1131695,0
940615,0
2254775,0
830101,1
1623835,0
2025167,0
1441464,0
206836,1
877366,2
2148784,0
1734186,0
242606,1
2536621,0
1346198,0
1389091,0
1343237,0
1584570,0
1221676,0
2041382,0
850449,0
1563695,0
1756839,0
1074895,0
1946329,0
197664,0
1044403,3
2539772,0
810926,0
1389430,0
2014656,0
692404,1
1362235,0
825282,1
1768441,0
1319012,0
1780388,0
455424,0
570147,0
330275,1
1952492,3
1087472,4
2044962,0
1836418,1
425273,1
743232,0
422562,0
717168,0
2548984,1
982091,0
35036,3
1550438,0
1309095,0
2440842,0
219970,0
1523242,1
2081090,2
1628291,0
908628,0
1088159,0
1258373,0
1613120,0
2092598,1
1981402,0
2153442,0
1813526,0
1727214,0
1142168,1
2139273,3
1758617,0
338280,0
969981,0
750313,3
1082925,0
552262,0
1508757,0
2559608,2
109963,0
1766913,0
1305956,0
2097610,0
1931829,1
388221,1
1279984,0
919510,0
1910606,0
1778151,0
99062,0
1892170,2
1087430,0
2034967,0
1679321,0
2378106,0
1935323,4
384056,0
172191,0
989837,0
1082857,0
1687738,0
1012070,0
426267,0
374130,0
2159334,1
353141,0
972417,0
1206376,0
2556506,1
16051,3
667607,0
1123585,0
114929,0
890265,0
1645186,0
1346623,0
2225398,0
555485,0
543921,0
733049,0
1811238,3
2186820,0
1591085,0
1634652,0
1923459,1
420523,0
2616210,0
1985466,0
430416,0
2031961,0
1036549,0
729690,0
1057933,2
1349716,0
235124,0
814310,0
1012610,0
1390333,1
174413,0
291057,0
2199735,0
2166690,1
2636508,0
2256018,0
2459251,2
1445236,2
1205474,0
2396631,2
438443,0
2507158,1
1782432,0
2585513,2
240774,0
1836056,1
631855,1
24311,1
1327173,0
13279,0
1678900,0
2300026,0
2649267,0
2382409,2
569783,2
2504519,0
1177595,0
637731,0
2259674,0
2554942,3
1768072,0
2415463,0
376024,0
87673,0
806737,1
695419,1
1603450,0
1213153,0
821625,0
978863,0
1037705,4
1722013,1
714664,0
116160,1
2623612,0
641565,0
250149,1
1939357,3
637379,0
1215792,0
2362468,0
2345117,2
1175402,0
1157607,1
6206,4
382846,0
1006045,0
637471,1
1803175,2
1056604,0
191388,0
1712827,0
2420401,0
1964931,0
1984086,4
1366315,0
720346,0
2608600,0
101271,2
1739802,0
2057826,2
1780909,0
1614123,0
2417042,1
1541203,1
1720535,2
1659896,2
2454249,0
980920,0
539331,0
2562914,0
545351,0
50057,2
270103,0
39896,0
628279,0
957251,0
2086311,0
2037297,0
1896369,0
1448369,2
357952,0
2426636,2
365267,0
2239881,4
2499884,3
1324057,0
2524260,2
1968068,1
93831,0
2515142,0
2100147,0
2461128,1
2295223,2
2380304,0
673468,0
288209,0
1170130,4
2303129,0
1221349,1
2010123,0
333510,0
1052042,0
1662724,4
291682,1
137798,0
497052,4
1636377,0
2046408,0
332091,2
904953,0
904950,0
2550717,0
1426732,0
1558919,0
529226,0
1312348,0
2450736,0
153992,0
157321,2
1565215,0
227940,0
757742,0
897838,0
2060403,3
2316467,0
797657,0
546753,1
213844,0
2160938,0
1292464,1
1745425,0
1547701,4
1856979,0
752504,0
1193529,0
1875600,1
755235,0
1647674,1
157677,1
2121338,0
1735007,0
1421238,0
1006456,0
167878,0
611535,0
2243551,0
575022,0
2344953,0
1743076,0
1349640,1
2441342,0
2000237,4
800924,0
1863358,1
1942357,0
749124,2
2411731,0
804929,1
81743,0
1304141,2
1495480,1
1597530,1
893535,0
1055032,0
855773,0
756735,2
196584,0
385001,0
1886161,0
1409104,1
2271249,2
2321669,1
2157920,0
728019,0
1615333,0
449419,0
2081751,0
2309145,0
2605003,3
249445,2
1247925,0
2207644,1
2294446,0
2486256,0
1111021,0
120707,2
175828,1
222290,0
2634129,0
2182761,0
166634,0
1021221,0
1875449,1
1476604,3
2186872,1
1873247,0
164288,1
2630797,0
1725831,0
268889,0
2440234,0
1081282,0
754574,1
1544986,1
961041,0
15539,0
224836,0
1113485,0
317037,1
1586663,0
320226,0
2049348,0
988386,1
382380,0
980538,0
1080929,0
2628372,0
661973,1
332079,0
1752254,0
2610960,0
1903407,0
568450,0
97704,0
1784368,0
700760,1
360340,0
536082,0
1655955,0
2103318,0
1318642,0
424610,0
819072,0
1463608,0
84218,0
2051706,0
2530260,0
51606,0
1553119,0
551943,2
112974,1
3460,0
576696,0
879127,0
392722,3
1962861,1
125446,0
1354867,0
467906,0
1339806,0
1796822,0
413068,0
934909,0
490380,1
1526116,0
1743017,0
1343416,1
546349,0
1170579,0
1626521,0
367158,0
1425719,0
767648,0
2549635,0
1456211,0
432142,0
1926801,0
2031767,1
1480659,1
1679136,0
2525684,0
2328783,1
920399,1
164673,1
988491,0
725966,0
496711,0
2571527,0
2201521,0
1451109,0
60999,0
2551874,1
880432,1
1783032,0
901269,2
1619573,0
2043109,0
1542948,0
126646,2
966786,0
3097,0
268049,0
2582525,0
2152634,0
403118,1
2372852,0
2268861,0
355914,0
392077,3
2506955,3
1691193,0
1895495,0
1369415,0
2276962,0
306311,2
1181111,0
2561901,1
2286865,0
203454,1
872277,0
116,0
1812631,1
1210948,2
1286788,0
528357,0
1840443,0
2226393,0
1877999,0
2611904,0
421378,0
1433860,0
1800813,0
2276898,0
612800,0
651625,2
2494601,0
2022008,0
588381,0
2511330,0
1134179,0
641981,0
945772,0
1821678,0
755386,0
1915014,2
1336616,0
1611486,1
261304,0
1384003,1
1113651,0
253916,0
473861,0
1671555,2
2051802,1
118582,0
444655,0
70476,1
1848593,3
211976,2
885635,0
869666,0
1560831,0
1775155,0
2531593,1
1859236,4
847616,0
872221,2
1648435,1
1442861,0
962375,0
2244204,1
542678,1
2299056,0
2195651,0
1419194,0
1922727,0
388110,0
157179,0
378328,0
309704,0
500334,0
1657490,1
2555672,0
2557269,2
304232,0
207060,0
1400056,2
13969,0
921348,0
2373409,0
1044742,0
1278536,1
1264877,0
750353,0
2357325,0
1218406,0
493226,0
1485776,0
943184,0
432227,0
881471,0
1891970,0
125456,0
541416,4
1286485,0
210064,2
1783515,0
732287,0
2052984,0
220482,0
682739,4
2253018,0
2204841,0
1094767,2
1764387,1
722300,0
2510089,0
1266312,0
2227850,2
1101560,0
951816,0
2233995,1
89722,0
689335,0
1254623,0
466211,0
16364,1
678384,2
442814,0
23459,0
1109235,0
1245620,2
1880596,0
267568,2
1950808,2
1710968,0
1105269,1
483392,0
674983,2
691021,0
1427387,0
799281,0
1199523,0
679368,0
503493,0
888595,0
1623640,0
2206511,0
2485825,0
2587477,0
2182679,2
586891,1
1218381,0
2471511,1
2038601,0
2480664,2
65251,0
1581780,0
829646,0
1688952,2
1695035,0
2299320,1
435176,0
1437304,2
2638183,0
1649431,1
939710,1
757753,0
829708,3
923268,4
2337296,0
2469842,0
832780,3
183007,1
626772,1
2172400,0
481524,1
1283300,0
468759,0
2540249,0
2134872,1
1403011,0
2045712,1
662513,0
28595,0
291407,0
2329711,0
1584274,0
1133469,0
225251,0
568620,4
141510,0
225674,0
1456324,1
757136,0
666438,1
1371652,0
109699,0
598779,1
2637483,0
1385982,0
2325714,1
380146,0
2171303,0
2001572,0
753609,0
48355,0
1354757,0
2034560,0
53629,1
1049168,0
2120119,0
2335215,0
2058760,0
184412,0
1316591,0
2610318,0
1774714,0
1135154,0
1360577,0
2052755,0
1069545,3
2129992,0
703901,0
2171340,0
775861,0
650594,0
1013177,2
1432378,1
339476,1
2334974,0
1219858,0
62060,0
1531341,3
1262684,3
1181713,0
71738,0
807954,0
239139,0
480042,0
1822377,0
2204910,0
429548,2
1523954,0
2421633,0
1453618,1
930199,1
2156740,0
1751401,1
929247,1
1975382,0
1759313,1
1633972,0
1521075,2
307891,0
1825551,0
1788048,0
1644000,0
1558822,0
1850680,2
2373540,0
913546,0
789449,0
1420020,4
1177426,0
1784998,0
470734,1
19656,0
1986896,0
2436543,0
1062857,1
220863,1
2003773,4
2070318,0
2353302,1
216190,0
1184963,0
27289,0
2381639,0
530903,0
1895407,0
589674,0
521481,0
1632103,0
379432,0
675410,0
2003656,0
1181854,0
753138,0
1559921,0
1930208,0
2612437,0
1236993,0
170832,0
207073,0
1669437,1
1617382,1
2520933,3
833856,0
452586,0
1407739,0
1378056,0
801150,0
2461299,0
2590423,0
552431,0
2640718,0
2367912,0
1289745,1
1605779,1
119936,2
298530,0
1041253,2
2515194,0
941611,1
709391,0
725702,1
2441066,0
486660,0
1015986,0
567009,0
2220194,1
1199271,0
875107,0
1322269,0
2308621,0
1337502,0
2314989,0
785112,0
1775936,0
1846406,0
2407365,0
1452736,0
302135,0
1373975,1
2071336,0
1730125,0
93903,2
1743315,0
1452527,0
235208,0
52153,0
1229291,0
2510270,0
1698273,0
214516,0
524907,0
424359,0
906574,3
1385257,1
22018,0
2632964,0
874880,0
2571545,1
1620114,1
812814,0
1286388,0
1466320,3
1952996,0
2400425,0
8309,0
671029,0
1378584,0
2443786,0
485283,0
2612104,3
184360,0
1251310,0
570075,0
605039,0
2141312,3
1012947,0
139810,1
1825531,1
1952917,1
2413408,0
2061224,0
1521022,0
318052,0
92275,1
1980432,2
1273520,0
190512,0
1359540,1
1878197,0
967575,0
2389394,2
2633669,0
1007754,0
1869925,0
819855,0
593867,2
2359675,0
2179021,1
2604442,0
937141,1
2270275,1
223897,0
1486920,0
327817,0
933459,0
1301884,0
2440793,1
2450914,0
2350646,0
533955,0
1771587,1
579944,0
1241958,3
490753,0
2631240,0
2573652,0
1473823,0
428657,0
1940150,0
353145,2
2617430,0
2632607,2
1162107,0
1251825,0
56977,0
1199955,0
201633,3
1569992,3
2390353,1
305701,1
1794258,0
614526,0
587643,0
2534122,0
308990,3
677269,0
2334626,0
907525,1
1351898,2
2420384,0
2344532,1
677008,0
1737824,0
342904,0
790207,0
1673651,1
848371,0
1365719,0
2479467,2
637245,0
774535,0
1034253,0
2569199,0
1560171,3
1706453,1
711247,1
655573,0
2452111,0
1660465,0
288256,0
1842613,1
1396858,0
1123394,3
1467465,1
2265084,0
240399,2
1377988,0
2276105,0
1165778,0
2412999,0
1628202,0
253326,3
994283,0
1860308,1
682617,0
1350036,1
222021,2
313694,2
1154874,2
1486137,0
1487606,0
2310715,0
252426,0
1558950,3
117285,0
1613650,1
165720,4
133706,2
693307,1
1669754,0
2625295,0
515311,0
1015868,1
1470644,0
1169494,0
523292,0
2025588,1
418793,0
2532721,0
1164041,0
1137389,1
914457,4
2461433,1
707826,0
2483121,4
1714205,0
2387740,0
2255533,1
701730,0
563965,0
776559,0
1267490,1
1320221,0
2498751,0
1108004,3
1688055,0
1744291,3
566587,0
903740,2
4981,0
843399,4
1767572,0
2392450,3
230324,1
1436061,0
1090125,0
106647,0
1474958,2
1366637,0
747324,0
323014,0
1248372,1
476812,0
2646374,0
2033641,0
275283,0
617075,0
973814,1
369963,0
1368105,1
654849,0
191097,2
279517,0
1748357,0
762163,0
545026,2
1769993,3
1858579,0
1366468,0
1922071,0
1142416,0
2448843,0
1924273,2
193099,0
756117,0
1786910,0
1617240,1
347672,0
1547332,0
1620186,0
156235,1
2510873,0
751397,0
1666439,0
870097,0
1147908,3
455810,1
1049757,0
798982,0
500657,0
2425959,0
1387031,0
991567,0
77333,0
1601970,1
984028,0
1858904,0
1935937,0
853689,1
2481053,0
1998548,1
455894,0
2618000,0
2431250,0
434214,1
3720,1
2484080,0
115361,0
413701,0
2191172,1
1342719,0
1563084,0
884805,0
1159524,1
1071329,0
1938964,3
1010227,2
165730,0
901205,0
193145,0
927185,0
1379382,0
899577,3
253346,0
824811,0
834118,1
2364687,0
727547,0
876624,0
854474,0
1996648,0
2168478,0
2526898,0
549013,0
1505106,0
1849734,0
2321890,0
2003928,0
1332611,0
1435252,0
1005165,0
1608091,0
2157637,0
2055270,0
79022,0
136264,0
116563,2
1470589,0
658897,0
723818,0
948124,2
2640999,0
819412,0
1889745,0
1327798,0
810429,0
1491275,0
840289,2
1788256,0
2198743,0
2149919,0
2055419,0
296659,0
1367256,0
71402,2
1226102,1
1174770,0
1261356,0
667244,0
1557258,0
1602668,1
2376370,0
1983932,0
1001056,0
1574760,0
552085,2
68721,0
2555179,0
2364520,0
2432337,1
1127148,0
243240,1
1735827,0
2377336,0
1640832,0
1813902,0
494299,0
2276333,4
2260250,0
819448,0
700101,1
1406329,0
2171988,0
2336141,0
2194674,0
1626090,0
529497,1
39953,3
321184,1
1045657,0
1528385,0
1885705,0
587127,0
2100867,3
1209999,0
2059834,0
1295606,0
2385309,1
1220647,0
1903979,1
2227538,0
1702,2
330166,0
1716566,0
1398761,0
631009,0
2201507,0
163127,0
1173130,1
619829,1
778430,3
1719484,1
2106417,0
1636895,0
2154572,0
2050998,0
1819028,0
697222,0
90023,0
1378998,0
967320,0
698715,0
1719554,1
2545092,1
680712,0
37683,0
2366555,1
147730,0
1022229,0
1341473,1
2074266,0
387693,0
775439,0
566955,2
2346598,0
1093403,0
1329072,0
2042074,0
2128176,2
1066315,0
37561,0
239297,0
374078,0
776160,0
2595888,2
1100308,0
2585641,0
1762448,0
288727,2
1117752,0
1910693,1
1817712,1
2072710,1
1889261,0
1092852,0
2330526,0
2446096,0
19117,0
1299354,0
327117,0
908921,2
273143,0
1875549,2
2346283,0
2315358,0
2200544,0
1480309,0
510641,0
2290096,4
2615317,0
512295,2
1862405,0
392044,0
1192912,2
1566611,0
1866638,0
33758,3
2057237,0
1436386,0
2454680,0
2576966,1
698821,0
188597,0
1857816,0
1492773,0
562484,0
1267537,0
1137408,0
1611660,0
1677216,0
565592,0
913632,1
1111332,0
1842628,0
1712917,1
1196969,0
662781,0
651950,0
1441589,0
525788,0
490883,1
1965579,0
326883,0
2095369,1
407830,0
1663724,0
513210,2
544773,0
2039272,0
1190513,1
1200002,1
179936,0
664790,0
2047972,0
2009821,1
650694,0
2518675,0
2509125,0
2184030,0
17176,0
36076,1
682819,0
387553,0
1821339,1
484257,3
1291687,1
1032632,0
2288889,0
2587179,2
2624181,0
672010,0
190856,0
241023,0
2064439,0
1787989,2
2431378,0
1984398,0
1181145,0
715741,0
1284860,0
11462,2
2180255,4
2141636,2
1234104,1
1994794,1
371773,0
1073522,0
1426538,0
1777122,0
2236040,2
271370,0
1007967,0
955278,2
1099004,1
1807143,1
150597,0
2616948,0
1437015,0
2262525,2
1900241,0
1543501,0
1012479,0
1542456,0
949965,0
2320476,2
632925,0
2648085,0
292952,0
1068565,2
1740522,1
1283952,0
1561975,0
2631796,2
254632,0
2284205,0
195823,1
1304027,0
1315389,1
658375,0
1069747,0
1086022,1
364208,1
568657,0
1934002,0
1040789,1
1747200,0
1599017,1
2083951,0
1474910,0
724921,0
883180,0
1137894,0
1898331,0
2080843,0
447759,1
1714837,0
1355260,0
1969600,0
2167891,0
763570,0
2469318,1
272157,0
1401714,0
580687,0
2329885,0
707061,0
9748,0
299185,2
830471,0
1957439,0
50718,2
781787,0
1025592,1
1240270,0
358363,0
2413235,0
2313062,0
545822,0
1257558,0
2479818,0
2146777,0
2631373,1
822176,0
1405779,0
577215,0
1283078,0
1097728,0
905074,1
1717425,0
1935700,1
1193964,0
2380973,0
2424954,0
2343769,0
1556551,0
1743606,0
1997985,0
555000,0
503971,0
1646271,0
585010,0
277538,0
1321158,0
2320555,0
1876732,0
2384424,0
1081481,0
1505310,0
1241808,0
1337546,0
214499,0
1172062,0
139845,1
1596655,2
1764425,0
1261395,0
2582161,1
153145,0
2606374,1
1125830,0
2131508,0
1548619,1
838132,1
2585563,0
1149296,0
1747051,0
1912243,0
1058560,0
1912074,0
2202562,0
170232,2
1492307,0
1399265,0
2484674,0
29969,0
2028737,1
741060,0
1194599,0
380808,2
254188,0
426921,0
239352,0
2268019,3
1680042,1
2192745,1
1052186,0
1966266,0
632805,0
1316405,0
1480084,0
1339615,0
1480142,0
282752,0
735242,0
558225,0
1646185,0
1274871,0
663095,0
1391652,4
1232194,4
408034,0
668512,0
2221806,1
2295089,1
347603,1
1939288,0
193303,2
864192,1
2288845,0
822837,1
2262752,1
933544,0
2643414,0
1793173,0
1946049,0
511478,0
1902430,0
165941,0
456680,0
1195137,1
716509,0
1533550,0
2071819,1
624336,2
1322277,0
1097460,0
1761015,0
1152899,0
1979813,0
384731,2
1168169,1
2288028,1
1046809,0
1450048,0
1353042,0
667573,3
208480,0
1310210,1
1672007,0
1379203,0
2284477,0
1549336,0
1369809,1
1418425,1
1071153,1
31408,0
754001,0
1396735,0
728392,1
1927110,2
2020408,0
2258313,0
616291,0
92567,0
1336325,0
1752638,4
120450,0
2003771,0
1101387,0
818203,0
1633276,0
218283,0
1703337,0
2181768,0
670509,0
949671,0
1335098,0
2394704,0
971459,3
1620735,2
49704,1
600041,0
248394,0
69296,0
2455281,0
1965076,0
1760698,1
1184551,0
294111,0
1287958,0
1381159,0
847436,0
705971,4
408517,0
1801528,0
1144614,0
2112523,0
2132649,1
1008859,0
2079901,0
1316029,0
487153,0
186034,1
247687,2
1380554,0
2514186,2
1329923,0
834069,0
751254,0
214402,0
2422559,0
129544,0
922294,0
1414035,0
427548,1
390552,0
2218837,2
253028,0
21373,0
527491,1
1971406,0
2396330,1
2198341,1
1739453,0
1943935,0
1582556,1
2510883,0
774593,0
1986179,0
822232,0
2456905,1
2159123,0
759300,0
257382,0
569271,0
2416431,1
1227440,2
2525203,0
1975014,0
290874,4
538573,0
1035205,2
2248813,0
771902,0
1894552,1
2088144,0
615466,0
493863,1
1003965,0
1371236,0
127381,0
945578,0
986142,0
303558,0
920758,0
2029623,2
630845,0
180503,0
2175037,1
1942483,1
468218,0
935712,1
2111262,3
1344527,0
615714,0
2099982,0
1804819,1
1655469,0
878228,0
1806805,0
1000076,0
6865,0
1692569,0
1736442,1
418799,1
1551945,1
873411,0
1095683,2
1873689,0
2260761,3
1688099,0
1994152,0
1060208,0
1519071,0
1864901,0
1015258,0
311124,0
1576227,2
1317902,0
2581450,3
1074718,0
2062167,0
485100,0
1959904,0
1958813,0
321652,0
1257447,0
1100246,0
2028579,0
349727,0
683751,2
1854169,0
869628,0
648238,1
2600964,0
1567295,0
562398,0
1438767,1
235258,2
1257734,0
2388410,1
202534,1
1270336,2
789683,1
2646557,1
1661357,0
1515556,0
2192118,0
413612,1
1399102,3
2625412,0
1325304,0
2228436,1
615646,0
509277,0
1528878,0
1846379,0
2220771,0
1816448,0
1552647,0
1461182,1
2523113,0
615257,2
870185,0
2284891,2
1283516,0
141707,0
1721354,2
1524240,0
2438862,0
2283171,0
2470629,0
1012143,0
294612,1
1105491,0
2056368,0
735890,0
788618,1
324279,0
79095,0
799693,0
538961,1
2039201,2
775347,1
1066534,0
1131930,1
710783,2
624645,0
1499564,0
198352,0
1277752,0
817920,0
95699,0
2171707,2
463433,1
409539,0
2643057,3
1897862,1
1864172,0
790913,0
435680,1
2475569,0
1887664,0
1812055,0
1214382,0
2518644,0
1222522,0
771008,0
1555917,0
2085438,0
655762,0
2391355,2
2366597,1
2509609,4
1904000,0
1524250,0
137781,0
137362,1
629249,0
1695093,0
647277,0
2490023,0
1408249,3
1278031,0
760027,0
1054301,0
196266,0
114294,0
225618,0
463959,1
16388,0
2483306,0
2293692,0
1252345,3
1695030,1
60137,0
295512,0
274365,1
807357,1
468473,0
1915028,1
1082888,0
1959005,0
185979,0
985637,1
230952,0
1606211,0
1192681,0
1257159,0
1127458,0
1302943,0
1569103,2
191616,1
466248,3
696818,0
1988219,0
2117579,0
288127,0
486322,0
2322058,1
937583,0
91502,1
1694524,0
2523451,1
2084973,0
2433743,0
1783036,0
327634,0
1486389,1
1320038,0
570052,0
155983,1
519769,0
317060,1
1969217,2
1731449,4
934693,1
770711,1
175270,0
95805,0
2394106,0
934149,1
2160787,2
2074772,0
1317025,0
1900448,0
2196635,0
1911890,0
450971,0
1464919,0
368741,0
1710705,3
2133510,0
1977261,0
983388,0
72796,1
1407301,0
1711448,0
1905147,0
1096005,0
523416,3
1925066,1
80412,0
2023233,0
526149,0
975715,0
1118120,0
2308181,0
1565755,0
1519282,0
1935981,2
1767092,0
851525,2
277601,0
1798255,0
1063713,1
1992703,0
2441719,0
2478646,0
2340098,0
2459223,0
2527275,0
166027,2
2309760,3
1080490,0
491722,0
1575492,0
2587141,0
650064,0
505115,1
943042,0
2429554,4
530964,0
2446910,0
466689,1
2214934,0
1544668,0
152101,0
1596608,0
2226197,0
706343,1
134676,0
1379794,1
743341,1
1271446,1
1678264,0
69517,0
50075,4
1117370,0
542681,0
1459323,0
265957,1
685160,0
2407453,4
2163095,0
2587946,0
2359002,0
1755455,1
1684909,0
2346008,0
55290,1
756309,0
2570388,2
135658,1
1531343,0
2545208,0
2238863,0
548271,1
767668,0
133040,0
1946102,0
1472986,0
2638578,0
371492,2
2623331,0
305389,0
2424911,2
1693482,1
706697,0
2133448,0
2532130,0
2208415,0
1265763,0
355742,0
2531371,0
288557,0
1474269,1
808380,0
2163730,0
2296267,1
788222,0
833752,0
200254,1
2142016,1
2149408,0
1388583,0
1571459,0
2342439,0
1824595,0
1396488,0
822164,1
1902220,3
895232,1
1197906,0
1345759,1
851624,2
2203131,0
2188684,0
427485,1
1972172,0
2115420,0
967423,0
1886082,0
2343520,0
853868,0
967535,1
302789,0
2426544,0
978769,0
1681228,0
224162,0
2586258,0
478193,0
1602735,0
1843396,0
1799723,0
2354131,1
158891,0
1009633,0
1197266,0
674545,0
1210601,3
1631359,0
1792345,2
1015702,0
613041,0
1960905,1
481237,0
808523,3
396942,0
1545473,1
2348173,0
1498206,0
1903571,0
431783,0
398468,1
2547237,1
1598171,1
191800,0
1438092,0
2311335,0
80871,0
873116,0
952133,0
2550772,0
1183685,0
2169858,0
1969211,0
2108748,0
1217625,0
387474,0
1162549,0
2221791,4
1108182,0
733507,0
1037245,2
2253274,0
458931,0
2781,1
830261,0
1417832,1
1987497,0
1368985,2
2369887,0
658726,1
243821,0
991068,0
2344234,0
1875818,0
2075519,0
2569169,0
1553091,0
196360,0
702403,4
1487729,0
1429954,0
1422724,0
1863985,0
1045469,1
2041493,0
1461408,0
2341391,1
1992319,2
1281319,0
1051995,0
282257,0
1052897,0
784845,0
963376,0
1309632,0
1693750,0
1469438,0
452148,0
1457151,0
1803141,0
2025323,0
1132749,1
934439,0
1758068,0
1418049,0
2151566,0
239070,0
642513,0
474159,0
34110,0
2147009,0
229488,0
827801,2
1508334,0
2317560,0
1045110,0
907711,1
2082228,0
101518,0
205752,1
448847,0
2365636,0
237476,1
1619011,0
2629740,0
1377251,0
1397303,0
1656094,0
289594,0
230586,0
2215855,1
2169438,0
700327,0
63025,0
2552754,0
951798,2
1364391,2
233207,1
1370850,0
1162229,0
910356,0
491853,1
816649,0
2599021,0
1319605,1
2363076,1
2465009,0
1045964,0
1750288,0
861945,2
1830420,4
1439407,0
499711,0
318100,1
1829943,0
2266083,3
2217986,1
1257117,0
1400154,4
849748,1
592001,0
898344,0
1548438,0
2527994,0
457445,0
2141376,0
1154846,1
795530,0
748353,0
699136,0
404602,4
1187494,1
1251958,3
1423523,0
2140372,0
2098652,0
678552,2
1164985,0
1649696,0
1009636,0
2523048,0
1865701,0
1576996,0
1659196,4
2265489,1
2235959,1
2648290,1
836176,0
1025363,0
1460539,0
2127775,0
830430,0
1470870,0
48961,0
1148732,0
136854,1
1769018,4
842700,0
2339705,0
1359856,0
2435584,0
1828942,0
1242879,0
2009297,0
583665,0
1241525,0
1730270,0
2115155,0
1264843,0
2640196,0
1914044,0
87681,1
2257552,0
644003,0
913820,0
2188377,0
614406,0
2386083,0
2398004,0
2320053,0
2368666,1
1543331,0
409533,0
908540,0
2330618,1
2104635,0
663206,0
2263155,0
1983269,0
2170041,1
530763,4
2204294,0
1203017,0
2504674,0
1103576,0
1505884,2
2346201,0
1961558,0
308687,0
1118643,1
504298,0
1219333,0
174899,3
741248,0
1284684,0
1745989,0
923650,0
2315874,0
2104526,2
68301,0
1412176,0
2096540,0
2213649,1
1183575,0
1727104,0
1110506,0
1570080,2
1437491,0
2441503,1
1556835,0
1815893,0
999871,0
334457,0
511898,0
1460492,0
2137125,0
1665636,1
1673594,0
992442,0
2465119,0
815953,2
1622530,0
2067395,0
1507650,0
760301,0
91451,0
1303390,0
415054,1
1298943,0
1484853,1
554424,0
473627,0
1109700,4
2606937,0
2579551,1
2001178,0
2353297,0
1111992,0
2175570,0
1848036,0
842559,0
2351178,0
2604319,0
391133,0
2026130,0
495813,0
2513976,0
553224,0
290965,0
1821608,2
989327,2
2181228,1
539962,0
1480872,0
1218707,0
817261,1
1217869,0
1441534,0
636238,0
1385092,0
570721,0
2515598,0
2351488,2
143303,1
1297040,0
1417610,1
1590024,1
1935683,0
1984810,0
2316251,0
285176,0
1689201,1
1331360,0
1306722,1
2577898,3
1791932,1
1462638,0
1283531,0
2067711,0
1623403,0
1536304,0
104407,0
630008,2
532697,0
1951225,0
1118147,1
1917417,0
1244375,0
861057,0
808833,0
2614474,0
2166511,0
229853,0
1986403,0
664542,0
96611,0
337827,0
1590635,0
1028643,0
89360,0
1764282,0
445386,0
1701632,3
1954593,0
1312442,0
1146972,0
2546335,0
2169493,0
1773567,1
720925,0
1617168,0
258912,0
2259312,0
688972,0
1025014,0
1835080,0
1327958,0
105016,0
1270101,0
517822,0
1803239,0
1768959,0
107379,0
2632925,0
1592203,0
2354942,0
631558,0
640558,0
944339,1
2372907,1
143944,0
1481266,0
172629,0
1751881,0
2034957,0
195032,3
2292354,3
906763,0
2129633,0
393903,0
2433191,0
410721,0
2567391,0
2135506,1
1422499,0
2099294,0
8757,0
359157,0
1939830,0
787944,4
755775,1
1533682,0
1481679,0
195760,0
2595757,0
81937,0
1274966,0
2622657,0
2420257,1
2067671,0
1474722,0
1024718,0
1022766,0
933094,1
2258287,1
6444,0
232758,0
759865,1
318617,1
1408041,0
458022,0
2459365,0
1817351,0
990938,0
806691,0
969604,0
1567150,0
1947961,0
630184,0
1441332,0
869959,0
874634,0
2380731,0
2348693,0
1443246,1
147054,0
956043,0
965381,3
119691,1
801302,0
2464655,0
2019983,0
1679602,0
262621,2
618696,2
8797,0
254787,0
100228,0
309747,0
1945423,0
1286545,0
852971,0
2349628,0
1841247,0
1227944,0
11340,0
1509576,0
1348110,1
888051,0
917571,3
1745143,0
1395444,0
1132596,0
698800,0
988817,1
2520138,0
182464,0
1387893,0
871574,3
1066926,2
83019,0
300399,0
1851089,0
433351,0
1755144,0
1198764,0
2493406,0
322203,3
1407512,0
126698,0
2096649,0
1726754,0
142397,0
716446,1
1079227,1
