user_id,rank,movie_id,title,year,predicted_score
666776,6,5793,Underworld,2003,3.5898497104644775
666776,7,17147,She's the One,1996,3.5898497104644775
666776,8,8846,Election,1999,3.5898497104644775
666776,9,17152,Next Friday,2000,3.5898497104644775
666776,10,16969,Donnie Darko,2001,3.5898497104644775
675057,1,13501,Rocky IV,1985,3.5898497104644775
675057,2,15575,Royal Wedding,1951,3.5898497104644775
675057,3,747,Saber Marionette J,1996,3.5898497104644775
675057,4,7798,Deep Evil,2004,3.5898497104644775
675057,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
675057,6,5793,Underworld,2003,3.5898497104644775
675057,7,17147,She's the One,1996,3.5898497104644775
675057,8,8846,Election,1999,3.5898497104644775
675057,9,17152,Next Friday,2000,3.5898497104644775
675057,10,16969,Donnie Darko,2001,3.5898497104644775
677376,1,13501,Rocky IV,1985,3.5898497104644775
677376,2,15575,Royal Wedding,1951,3.5898497104644775
677376,3,747,Saber Marionette J,1996,3.5898497104644775
677376,4,7798,Deep Evil,2004,3.5898497104644775
677376,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
677376,6,5793,Underworld,2003,3.5898497104644775
677376,7,17147,She's the One,1996,3.5898497104644775
677376,8,8846,Election,1999,3.5898497104644775
677376,9,17152,Next Friday,2000,3.5898497104644775
677376,10,16969,Donnie Darko,2001,3.5898497104644775
680711,1,13501,Rocky IV,1985,3.5898497104644775
680711,2,15575,Royal Wedding,1951,3.5898497104644775
680711,3,747,Saber Marionette J,1996,3.5898497104644775
680711,4,7798,Deep Evil,2004,3.5898497104644775
680711,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
680711,6,5793,Underworld,2003,3.5898497104644775
680711,7,17147,She's the One,1996,3.5898497104644775
680711,8,8846,Election,1999,3.5898497104644775
680711,9,17152,Next Friday,2000,3.5898497104644775
680711,10,16969,Donnie Darko,2001,3.5898497104644775
688943,1,13501,Rocky IV,1985,3.5898497104644775
688943,2,15575,Royal Wedding,1951,3.5898497104644775
688943,3,747,Saber Marionette J,1996,3.5898497104644775
688943,4,7798,Deep Evil,2004,3.5898497104644775
688943,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
688943,6,5793,Underworld,2003,3.5898497104644775
688943,7,17147,She's the One,1996,3.5898497104644775
688943,8,8846,Election,1999,3.5898497104644775
688943,9,17152,Next Friday,2000,3.5898497104644775
688943,10,16969,Donnie Darko,2001,3.5898497104644775
690011,1,13501,Rocky IV,1985,3.5898497104644775
690011,2,15575,Royal Wedding,1951,3.5898497104644775
690011,3,747,Saber Marionette J,1996,3.5898497104644775
690011,4,7798,Deep Evil,2004,3.5898497104644775
690011,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
690011,6,5793,Underworld,2003,3.5898497104644775
690011,7,17147,She's the One,1996,3.5898497104644775
690011,8,8846,Election,1999,3.5898497104644775
690011,9,17152,Next Friday,2000,3.5898497104644775
690011,10,16969,Donnie Darko,2001,3.5898497104644775
697601,1,13501,Rocky IV,1985,3.5898497104644775
697601,2,15575,Royal Wedding,1951,3.5898497104644775
697601,3,747,Saber Marionette J,1996,3.5898497104644775
697601,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
697601,5,5793,Underworld,2003,3.5898497104644775
697601,6,17147,She's the One,1996,3.5898497104644775
697601,7,8846,Election,1999,3.5898497104644775
697601,8,17152,Next Friday,2000,3.5898497104644775
697601,9,16969,Donnie Darko,2001,3.5898497104644775
697601,10,7055,Get Shorty,1995,3.5898497104644775
698888,1,13501,Rocky IV,1985,3.5898497104644775
698888,2,15575,Royal Wedding,1951,3.5898497104644775
698888,3,747,Saber Marionette J,1996,3.5898497104644775
698888,4,7798,Deep Evil,2004,3.5898497104644775
698888,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
698888,6,5793,Underworld,2003,3.5898497104644775
698888,7,17147,She's the One,1996,3.5898497104644775
698888,8,8846,Election,1999,3.5898497104644775
698888,9,17152,Next Friday,2000,3.5898497104644775
698888,10,16969,Donnie Darko,2001,3.5898497104644775
702482,1,13501,Rocky IV,1985,3.5898497104644775
702482,2,15575,Royal Wedding,1951,3.5898497104644775
702482,3,747,Saber Marionette J,1996,3.5898497104644775
702482,4,7798,Deep Evil,2004,3.5898497104644775
702482,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
702482,6,5793,Underworld,2003,3.5898497104644775
702482,7,17147,She's the One,1996,3.5898497104644775
702482,8,8846,Election,1999,3.5898497104644775
702482,9,17152,Next Friday,2000,3.5898497104644775
702482,10,16969,Donnie Darko,2001,3.5898497104644775
708504,1,13501,Rocky IV,1985,3.5898497104644775
708504,2,15575,Royal Wedding,1951,3.5898497104644775
708504,3,747,Saber Marionette J,1996,3.5898497104644775
708504,4,7798,Deep Evil,2004,3.5898497104644775
708504,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
708504,6,5793,Underworld,2003,3.5898497104644775
708504,7,17147,She's the One,1996,3.5898497104644775
708504,8,8846,Election,1999,3.5898497104644775
708504,9,17152,Next Friday,2000,3.5898497104644775
708504,10,16969,Donnie Darko,2001,3.5898497104644775
720151,1,13501,Rocky IV,1985,3.5898497104644775
720151,2,15575,Royal Wedding,1951,3.5898497104644775
720151,3,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
720151,4,5793,Underworld,2003,3.5898497104644775
720151,5,17147,She's the One,1996,3.5898497104644775
720151,6,8846,Election,1999,3.5898497104644775
720151,7,17152,Next Friday,2000,3.5898497104644775
720151,8,16969,Donnie Darko,2001,3.5898497104644775
720151,9,7055,Get Shorty,1995,3.5898497104644775
720151,10,189,Airplane II: The Sequel,1982,3.5898497104644775
730460,1,13501,Rocky IV,1985,3.5898497104644775
730460,2,15575,Royal Wedding,1951,3.5898497104644775
730460,3,747,Saber Marionette J,1996,3.5898497104644775
730460,4,7798,Deep Evil,2004,3.5898497104644775
730460,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
730460,6,5793,Underworld,2003,3.5898497104644775
730460,7,17147,She's the One,1996,3.5898497104644775
730460,8,8846,Election,1999,3.5898497104644775
730460,9,17152,Next Friday,2000,3.5898497104644775
730460,10,16969,Donnie Darko,2001,3.5898497104644775
732147,1,13501,Rocky IV,1985,3.5898497104644775
732147,2,15575,Royal Wedding,1951,3.5898497104644775
732147,3,747,Saber Marionette J,1996,3.5898497104644775
732147,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
732147,5,5793,Underworld,2003,3.5898497104644775
732147,6,17147,She's the One,1996,3.5898497104644775
732147,7,8846,Election,1999,3.5898497104644775
732147,8,17152,Next Friday,2000,3.5898497104644775
732147,9,16969,Donnie Darko,2001,3.5898497104644775
732147,10,7055,Get Shorty,1995,3.5898497104644775
732873,1,13501,Rocky IV,1985,3.5898497104644775
732873,2,15575,Royal Wedding,1951,3.5898497104644775
732873,3,747,Saber Marionette J,1996,3.5898497104644775
732873,4,7798,Deep Evil,2004,3.5898497104644775
732873,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
732873,6,5793,Underworld,2003,3.5898497104644775
732873,7,17147,She's the One,1996,3.5898497104644775
732873,8,8846,Election,1999,3.5898497104644775
732873,9,17152,Next Friday,2000,3.5898497104644775
732873,10,16969,Donnie Darko,2001,3.5898497104644775
732891,1,13501,Rocky IV,1985,3.5898497104644775
732891,2,15575,Royal Wedding,1951,3.5898497104644775
732891,3,747,Saber Marionette J,1996,3.5898497104644775
732891,4,7798,Deep Evil,2004,3.5898497104644775
732891,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
732891,6,5793,Underworld,2003,3.5898497104644775
732891,7,17147,She's the One,1996,3.5898497104644775
732891,8,8846,Election,1999,3.5898497104644775
732891,9,17152,Next Friday,2000,3.5898497104644775
732891,10,16969,Donnie Darko,2001,3.5898497104644775
749544,1,13501,Rocky IV,1985,3.5898497104644775
749544,2,15575,Royal Wedding,1951,3.5898497104644775
749544,3,747,Saber Marionette J,1996,3.5898497104644775
749544,4,7798,Deep Evil,2004,3.5898497104644775
749544,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
749544,6,5793,Underworld,2003,3.5898497104644775
749544,7,17147,She's the One,1996,3.5898497104644775
749544,8,8846,Election,1999,3.5898497104644775
749544,9,17152,Next Friday,2000,3.5898497104644775
749544,10,16969,Donnie Darko,2001,3.5898497104644775
750426,1,13501,Rocky IV,1985,3.5898497104644775
750426,2,15575,Royal Wedding,1951,3.5898497104644775
750426,3,747,Saber Marionette J,1996,3.5898497104644775
750426,4,7798,Deep Evil,2004,3.5898497104644775
750426,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
750426,6,5793,Underworld,2003,3.5898497104644775
750426,7,17147,She's the One,1996,3.5898497104644775
750426,8,8846,Election,1999,3.5898497104644775
750426,9,17152,Next Friday,2000,3.5898497104644775
750426,10,16969,Donnie Darko,2001,3.5898497104644775
757790,1,13501,Rocky IV,1985,3.5898497104644775
757790,2,15575,Royal Wedding,1951,3.5898497104644775
757790,3,747,Saber Marionette J,1996,3.5898497104644775
757790,4,7798,Deep Evil,2004,3.5898497104644775
757790,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
757790,6,5793,Underworld,2003,3.5898497104644775
757790,7,17147,She's the One,1996,3.5898497104644775
757790,8,8846,Election,1999,3.5898497104644775
757790,9,17152,Next Friday,2000,3.5898497104644775
757790,10,16969,Donnie Darko,2001,3.5898497104644775
762503,1,13501,Rocky IV,1985,3.5898497104644775
762503,2,15575,Royal Wedding,1951,3.5898497104644775
762503,3,747,Saber Marionette J,1996,3.5898497104644775
762503,4,7798,Deep Evil,2004,3.5898497104644775
762503,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
762503,6,5793,Underworld,2003,3.5898497104644775
762503,7,17147,She's the One,1996,3.5898497104644775
762503,8,8846,Election,1999,3.5898497104644775
762503,9,17152,Next Friday,2000,3.5898497104644775
762503,10,16969,Donnie Darko,2001,3.5898497104644775
769879,1,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
769879,2,5793,Underworld,2003,3.5898497104644775
769879,3,17147,She's the One,1996,3.5898497104644775
769879,4,8846,Election,1999,3.5898497104644775
769879,5,17152,Next Friday,2000,3.5898497104644775
769879,6,16969,Donnie Darko,2001,3.5898497104644775
769879,7,7055,Get Shorty,1995,3.5898497104644775
769879,8,189,Airplane II: The Sequel,1982,3.5898497104644775
769879,9,15582,Sweet Home Alabama,2002,3.5898497104644775
769879,10,8636,Lara Croft: Tomb Raider: The Cradle of Life,2003,3.5898497104644775
770933,1,13501,Rocky IV,1985,3.5898497104644775
770933,2,15575,Royal Wedding,1951,3.5898497104644775
770933,3,747,Saber Marionette J,1996,3.5898497104644775
770933,4,7798,Deep Evil,2004,3.5898497104644775
770933,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
770933,6,5793,Underworld,2003,3.5898497104644775
770933,7,17147,She's the One,1996,3.5898497104644775
770933,8,8846,Election,1999,3.5898497104644775
770933,9,17152,Next Friday,2000,3.5898497104644775
770933,10,16969,Donnie Darko,2001,3.5898497104644775
783446,1,13501,Rocky IV,1985,3.5898497104644775
783446,2,15575,Royal Wedding,1951,3.5898497104644775
783446,3,747,Saber Marionette J,1996,3.5898497104644775
783446,4,7798,Deep Evil,2004,3.5898497104644775
783446,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
783446,6,5793,Underworld,2003,3.5898497104644775
783446,7,17147,She's the One,1996,3.5898497104644775
783446,8,8846,Election,1999,3.5898497104644775
783446,9,17152,Next Friday,2000,3.5898497104644775
783446,10,16969,Donnie Darko,2001,3.5898497104644775
790475,1,13501,Rocky IV,1985,3.5898497104644775
790475,2,15575,Royal Wedding,1951,3.5898497104644775
790475,3,747,Saber Marionette J,1996,3.5898497104644775
790475,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
790475,5,5793,Underworld,2003,3.5898497104644775
790475,6,17147,She's the One,1996,3.5898497104644775
790475,7,8846,Election,1999,3.5898497104644775
790475,8,17152,Next Friday,2000,3.5898497104644775
790475,9,16969,Donnie Darko,2001,3.5898497104644775
790475,10,7055,Get Shorty,1995,3.5898497104644775
794584,1,13501,Rocky IV,1985,3.5898497104644775
794584,2,15575,Royal Wedding,1951,3.5898497104644775
794584,3,747,Saber Marionette J,1996,3.5898497104644775
794584,4,7798,Deep Evil,2004,3.5898497104644775
794584,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
794584,6,5793,Underworld,2003,3.5898497104644775
794584,7,17147,She's the One,1996,3.5898497104644775
794584,8,8846,Election,1999,3.5898497104644775
794584,9,17152,Next Friday,2000,3.5898497104644775
794584,10,16969,Donnie Darko,2001,3.5898497104644775
795917,1,13501,Rocky IV,1985,3.5898497104644775
795917,2,15575,Royal Wedding,1951,3.5898497104644775
795917,3,747,Saber Marionette J,1996,3.5898497104644775
795917,4,7798,Deep Evil,2004,3.5898497104644775
795917,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
795917,6,5793,Underworld,2003,3.5898497104644775
795917,7,17147,She's the One,1996,3.5898497104644775
795917,8,8846,Election,1999,3.5898497104644775
795917,9,17152,Next Friday,2000,3.5898497104644775
795917,10,16969,Donnie Darko,2001,3.5898497104644775
799190,1,13501,Rocky IV,1985,3.5898497104644775
799190,2,15575,Royal Wedding,1951,3.5898497104644775
799190,3,747,Saber Marionette J,1996,3.5898497104644775
799190,4,7798,Deep Evil,2004,3.5898497104644775
799190,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
799190,6,5793,Underworld,2003,3.5898497104644775
799190,7,17147,She's the One,1996,3.5898497104644775
799190,8,8846,Election,1999,3.5898497104644775
799190,9,17152,Next Friday,2000,3.5898497104644775
799190,10,16969,Donnie Darko,2001,3.5898497104644775
799467,1,13501,Rocky IV,1985,3.5898497104644775
799467,2,15575,Royal Wedding,1951,3.5898497104644775
799467,3,747,Saber Marionette J,1996,3.5898497104644775
799467,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
799467,5,5793,Underworld,2003,3.5898497104644775
799467,6,17147,She's the One,1996,3.5898497104644775
799467,7,8846,Election,1999,3.5898497104644775
799467,8,17152,Next Friday,2000,3.5898497104644775
799467,9,16969,Donnie Darko,2001,3.5898497104644775
799467,10,7055,Get Shorty,1995,3.5898497104644775
799940,1,13501,Rocky IV,1985,3.5898497104644775
799940,2,15575,Royal Wedding,1951,3.5898497104644775
799940,3,747,Saber Marionette J,1996,3.5898497104644775
799940,4,7798,Deep Evil,2004,3.5898497104644775
799940,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
799940,6,5793,Underworld,2003,3.5898497104644775
799940,7,17147,She's the One,1996,3.5898497104644775
799940,8,8846,Election,1999,3.5898497104644775
799940,9,17152,Next Friday,2000,3.5898497104644775
799940,10,16969,Donnie Darko,2001,3.5898497104644775
811516,1,13501,Rocky IV,1985,3.5898497104644775
811516,2,15575,Royal Wedding,1951,3.5898497104644775
811516,3,747,Saber Marionette J,1996,3.5898497104644775
811516,4,7798,Deep Evil,2004,3.5898497104644775
811516,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
811516,6,5793,Underworld,2003,3.5898497104644775
811516,7,17147,She's the One,1996,3.5898497104644775
811516,8,8846,Election,1999,3.5898497104644775
811516,9,17152,Next Friday,2000,3.5898497104644775
811516,10,16969,Donnie Darko,2001,3.5898497104644775
815953,1,13501,Rocky IV,1985,3.5898497104644775
815953,2,15575,Royal Wedding,1951,3.5898497104644775
815953,3,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
815953,4,5793,Underworld,2003,3.5898497104644775
815953,5,17147,She's the One,1996,3.5898497104644775
815953,6,8846,Election,1999,3.5898497104644775
815953,7,17152,Next Friday,2000,3.5898497104644775
815953,8,16969,Donnie Darko,2001,3.5898497104644775
815953,9,7055,Get Shorty,1995,3.5898497104644775
815953,10,189,Airplane II: The Sequel,1982,3.5898497104644775
817339,1,13501,Rocky IV,1985,3.5898497104644775
817339,2,15575,Royal Wedding,1951,3.5898497104644775
817339,3,747,Saber Marionette J,1996,3.5898497104644775
817339,4,7798,Deep Evil,2004,3.5898497104644775
817339,5,11681,Focus,2001,3.5898497104644775
817339,6,2134,Jesus and His Times,2000,3.5898497104644775
817339,7,1713,Patlabor: The Mobile Police: Original Series,1988,3.5898497104644775
817339,8,11108,National Geographic: Inside the U.S. Secret Service,2004,3.5898497104644775
817339,9,10387,One Million Years B.C.,1967,3.5898497104644775
817339,10,11023,Bubblegum Crisis,1998,3.5898497104644775
818116,1,13501,Rocky IV,1985,3.5898497104644775
818116,2,15575,Royal Wedding,1951,3.5898497104644775
818116,3,747,Saber Marionette J,1996,3.5898497104644775
818116,4,7798,Deep Evil,2004,3.5898497104644775
818116,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
818116,6,5793,Underworld,2003,3.5898497104644775
818116,7,17147,She's the One,1996,3.5898497104644775
818116,8,8846,Election,1999,3.5898497104644775
818116,9,17152,Next Friday,2000,3.5898497104644775
818116,10,16969,Donnie Darko,2001,3.5898497104644775
818396,1,13501,Rocky IV,1985,3.5898497104644775
818396,2,15575,Royal Wedding,1951,3.5898497104644775
818396,3,747,Saber Marionette J,1996,3.5898497104644775
818396,4,7798,Deep Evil,2004,3.5898497104644775
818396,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
818396,6,5793,Underworld,2003,3.5898497104644775
818396,7,17147,She's the One,1996,3.5898497104644775
818396,8,8846,Election,1999,3.5898497104644775
818396,9,17152,Next Friday,2000,3.5898497104644775
818396,10,16969,Donnie Darko,2001,3.5898497104644775
821315,1,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
821315,2,5793,Underworld,2003,3.5898497104644775
821315,3,17147,She's the One,1996,3.5898497104644775
821315,4,8846,Election,1999,3.5898497104644775
821315,5,17152,Next Friday,2000,3.5898497104644775
821315,6,16969,Donnie Darko,2001,3.5898497104644775
821315,7,7055,Get Shorty,1995,3.5898497104644775
821315,8,189,Airplane II: The Sequel,1982,3.5898497104644775
821315,9,15582,Sweet Home Alabama,2002,3.5898497104644775
821315,10,8636,Lara Croft: Tomb Raider: The Cradle of Life,2003,3.5898497104644775
830721,1,13501,Rocky IV,1985,3.5898497104644775
830721,2,15575,Royal Wedding,1951,3.5898497104644775
830721,3,747,Saber Marionette J,1996,3.5898497104644775
830721,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
830721,5,5793,Underworld,2003,3.5898497104644775
830721,6,17147,She's the One,1996,3.5898497104644775
830721,7,8846,Election,1999,3.5898497104644775
830721,8,17152,Next Friday,2000,3.5898497104644775
830721,9,16969,Donnie Darko,2001,3.5898497104644775
830721,10,7055,Get Shorty,1995,3.5898497104644775
835415,1,13501,Rocky IV,1985,3.5898497104644775
835415,2,15575,Royal Wedding,1951,3.5898497104644775
835415,3,747,Saber Marionette J,1996,3.5898497104644775
835415,4,7798,Deep Evil,2004,3.5898497104644775
835415,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
835415,6,5793,Underworld,2003,3.5898497104644775
835415,7,17147,She's the One,1996,3.5898497104644775
835415,8,8846,Election,1999,3.5898497104644775
835415,9,17152,Next Friday,2000,3.5898497104644775
835415,10,16969,Donnie Darko,2001,3.5898497104644775
836471,1,13501,Rocky IV,1985,3.5898497104644775
836471,2,15575,Royal Wedding,1951,3.5898497104644775
836471,3,747,Saber Marionette J,1996,3.5898497104644775
836471,4,7798,Deep Evil,2004,3.5898497104644775
836471,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
836471,6,5793,Underworld,2003,3.5898497104644775
836471,7,17147,She's the One,1996,3.5898497104644775
836471,8,8846,Election,1999,3.5898497104644775
836471,9,17152,Next Friday,2000,3.5898497104644775
836471,10,16969,Donnie Darko,2001,3.5898497104644775
838399,1,13501,Rocky IV,1985,3.5898497104644775
838399,2,15575,Royal Wedding,1951,3.5898497104644775
838399,3,747,Saber Marionette J,1996,3.5898497104644775
838399,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
838399,5,5793,Underworld,2003,3.5898497104644775
838399,6,17147,She's the One,1996,3.5898497104644775
838399,7,8846,Election,1999,3.5898497104644775
838399,8,17152,Next Friday,2000,3.5898497104644775
838399,9,16969,Donnie Darko,2001,3.5898497104644775
838399,10,7055,Get Shorty,1995,3.5898497104644775
839476,1,13501,Rocky IV,1985,3.5898497104644775
839476,2,15575,Royal Wedding,1951,3.5898497104644775
839476,3,747,Saber Marionette J,1996,3.5898497104644775
839476,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
839476,5,5793,Underworld,2003,3.5898497104644775
839476,6,17147,She's the One,1996,3.5898497104644775
839476,7,8846,Election,1999,3.5898497104644775
839476,8,17152,Next Friday,2000,3.5898497104644775
839476,9,16969,Donnie Darko,2001,3.5898497104644775
839476,10,7055,Get Shorty,1995,3.5898497104644775
846021,1,13501,Rocky IV,1985,3.5898497104644775
846021,2,15575,Royal Wedding,1951,3.5898497104644775
846021,3,747,Saber Marionette J,1996,3.5898497104644775
846021,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
846021,5,5793,Underworld,2003,3.5898497104644775
846021,6,17147,She's the One,1996,3.5898497104644775
846021,7,8846,Election,1999,3.5898497104644775
846021,8,17152,Next Friday,2000,3.5898497104644775
846021,9,16969,Donnie Darko,2001,3.5898497104644775
846021,10,7055,Get Shorty,1995,3.5898497104644775
849446,1,13501,Rocky IV,1985,3.5898497104644775
849446,2,15575,Royal Wedding,1951,3.5898497104644775
849446,3,747,Saber Marionette J,1996,3.5898497104644775
849446,4,7798,Deep Evil,2004,3.5898497104644775
849446,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
849446,6,5793,Underworld,2003,3.5898497104644775
849446,7,17147,She's the One,1996,3.5898497104644775
849446,8,8846,Election,1999,3.5898497104644775
849446,9,17152,Next Friday,2000,3.5898497104644775
849446,10,16969,Donnie Darko,2001,3.5898497104644775
850091,1,13501,Rocky IV,1985,3.5898497104644775
850091,2,15575,Royal Wedding,1951,3.5898497104644775
850091,3,747,Saber Marionette J,1996,3.5898497104644775
850091,4,7798,Deep Evil,2004,3.5898497104644775
850091,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
850091,6,5793,Underworld,2003,3.5898497104644775
850091,7,17147,She's the One,1996,3.5898497104644775
850091,8,8846,Election,1999,3.5898497104644775
850091,9,17152,Next Friday,2000,3.5898497104644775
850091,10,16969,Donnie Darko,2001,3.5898497104644775
859143,1,13501,Rocky IV,1985,3.5898497104644775
859143,2,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
859143,3,5793,Underworld,2003,3.5898497104644775
859143,4,17147,She's the One,1996,3.5898497104644775
859143,5,8846,Election,1999,3.5898497104644775
859143,6,17152,Next Friday,2000,3.5898497104644775
859143,7,16969,Donnie Darko,2001,3.5898497104644775
859143,8,7055,Get Shorty,1995,3.5898497104644775
859143,9,189,Airplane II: The Sequel,1982,3.5898497104644775
859143,10,15582,Sweet Home Alabama,2002,3.5898497104644775
865660,1,13501,Rocky IV,1985,3.5898497104644775
865660,2,15575,Royal Wedding,1951,3.5898497104644775
865660,3,747,Saber Marionette J,1996,3.5898497104644775
865660,4,7798,Deep Evil,2004,3.5898497104644775
865660,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
865660,6,5793,Underworld,2003,3.5898497104644775
865660,7,17147,She's the One,1996,3.5898497104644775
865660,8,8846,Election,1999,3.5898497104644775
865660,9,17152,Next Friday,2000,3.5898497104644775
865660,10,16969,Donnie Darko,2001,3.5898497104644775
881178,1,13501,Rocky IV,1985,3.5898497104644775
881178,2,15575,Royal Wedding,1951,3.5898497104644775
881178,3,747,Saber Marionette J,1996,3.5898497104644775
881178,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
881178,5,5793,Underworld,2003,3.5898497104644775
881178,6,17147,She's the One,1996,3.5898497104644775
881178,7,8846,Election,1999,3.5898497104644775
881178,8,17152,Next Friday,2000,3.5898497104644775
881178,9,16969,Donnie Darko,2001,3.5898497104644775
881178,10,7055,Get Shorty,1995,3.5898497104644775
892176,1,13501,Rocky IV,1985,3.5898497104644775
892176,2,15575,Royal Wedding,1951,3.5898497104644775
892176,3,747,Saber Marionette J,1996,3.5898497104644775
892176,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
892176,5,5793,Underworld,2003,3.5898497104644775
892176,6,17147,She's the One,1996,3.5898497104644775
892176,7,8846,Election,1999,3.5898497104644775
892176,8,17152,Next Friday,2000,3.5898497104644775
892176,9,16969,Donnie Darko,2001,3.5898497104644775
892176,10,7055,Get Shorty,1995,3.5898497104644775
893392,1,13501,Rocky IV,1985,3.5898497104644775
893392,2,15575,Royal Wedding,1951,3.5898497104644775
893392,3,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
893392,4,5793,Underworld,2003,3.5898497104644775
893392,5,17147,She's the One,1996,3.5898497104644775
893392,6,8846,Election,1999,3.5898497104644775
893392,7,17152,Next Friday,2000,3.5898497104644775
893392,8,16969,Donnie Darko,2001,3.5898497104644775
893392,9,7055,Get Shorty,1995,3.5898497104644775
893392,10,189,Airplane II: The Sequel,1982,3.5898497104644775
899674,1,13501,Rocky IV,1985,3.5898497104644775
899674,2,15575,Royal Wedding,1951,3.5898497104644775
899674,3,747,Saber Marionette J,1996,3.5898497104644775
899674,4,7798,Deep Evil,2004,3.5898497104644775
899674,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
899674,6,5793,Underworld,2003,3.5898497104644775
899674,7,17147,She's the One,1996,3.5898497104644775
899674,8,8846,Election,1999,3.5898497104644775
899674,9,17152,Next Friday,2000,3.5898497104644775
899674,10,16969,Donnie Darko,2001,3.5898497104644775
902324,1,13501,Rocky IV,1985,3.5898497104644775
902324,2,15575,Royal Wedding,1951,3.5898497104644775
902324,3,747,Saber Marionette J,1996,3.5898497104644775
902324,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
902324,5,5793,Underworld,2003,3.5898497104644775
902324,6,17147,She's the One,1996,3.5898497104644775
902324,7,8846,Election,1999,3.5898497104644775
902324,8,17152,Next Friday,2000,3.5898497104644775
902324,9,16969,Donnie Darko,2001,3.5898497104644775
902324,10,7055,Get Shorty,1995,3.5898497104644775
905074,1,13501,Rocky IV,1985,3.5898497104644775
905074,2,15575,Royal Wedding,1951,3.5898497104644775
905074,3,747,Saber Marionette J,1996,3.5898497104644775
905074,4,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
905074,5,5793,Underworld,2003,3.5898497104644775
905074,6,17147,She's the One,1996,3.5898497104644775
905074,7,8846,Election,1999,3.5898497104644775
905074,8,17152,Next Friday,2000,3.5898497104644775
905074,9,16969,Donnie Darko,2001,3.5898497104644775
905074,10,7055,Get Shorty,1995,3.5898497104644775
908662,1,13501,Rocky IV,1985,3.5898497104644775
908662,2,15575,Royal Wedding,1951,3.5898497104644775
908662,3,747,Saber Marionette J,1996,3.5898497104644775
908662,4,7798,Deep Evil,2004,3.5898497104644775
908662,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
908662,6,5793,Underworld,2003,3.5898497104644775
908662,7,17147,She's the One,1996,3.5898497104644775
908662,8,8846,Election,1999,3.5898497104644775
908662,9,17152,Next Friday,2000,3.5898497104644775
908662,10,16969,Donnie Darko,2001,3.5898497104644775
913568,1,13501,Rocky IV,1985,3.5898497104644775
913568,2,15575,Royal Wedding,1951,3.5898497104644775
913568,3,747,Saber Marionette J,1996,3.5898497104644775
913568,4,7798,Deep Evil,2004,3.5898497104644775
913568,5,3165,Dirty Rotten Scoundrels,1988,3.5898497104644775
